depth,SUM FriendsCount,STD FriendsCount,STD WordCount,SUM WordCount,STD CharCount,STD HashTag,SUM HashTag,Ratio HashTag,SUM Url,STD Url,RATIO Url,SUM Mention,STD Mention,Ratio Mention,STD Statues,STD Listed,STD Follower,STD followers/friend,STD favorite,Tweets Count,Ratio Verified,SUM Verified,SUM RT,STD RT,STD AccAge,thread_time,STD Emoji,RATIO Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,STD FPP,STD SPP,STD TPP,Mean Skepticism,Ratio Skepticism,test_auxiliary,test_tentat,test_certain,root_user_ratio,unique_user_ratio,unique_user_sum,NodeThreadCount_0,NodeThreadCount_25,NodeThreadCount_5,NodeThreadCount_75,NodeThreadRatio_0,NodeThreadRatio_25,NodeThreadRatio_5,NodeThreadRatio_75
3,7027.0,519.3092844962325,5.78851666731264,125.0,38.00466511676059,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.5520046569316587,0.9473684210526315,8496.107523929517,246.77639120794703,221248.33391186388,45.08655528221085,4112.978519171839,19,0.0,0.0,824.0,183.29074129610407,643.0921492798477,1082.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3684210526315789,0.6137844099837158,0.4880851839734581,0.0,1.0,0.42105263157894735,0.22329687826943606,0.0,0.0,0.05263157894736842,0.5789473684210527,11,6,4,7,2,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.10526315789473684
7,33378.0,1026.9512120419292,6.509117359446575,432.0,38.78367701564339,0.0,0.0,0.0,3.0,0.30454347814923605,0.10344827586206896,52.0,0.6632891055748739,0.9655172413793104,61532.472797832,4488.807238112087,356477.5596288587,25.23576397708484,26315.956733402123,29,0.06896551724137931,2.0,159.0,21.70908071507083,914.520040068061,188523.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.6896551724137931,0.5811137774604386,0.3448275862068966,0.7200211385455553,3.1379310344827585,0.7931034482758621,0.4925123054167483,0.0,0.18246560765962697,0.034482758620689655,0.3793103448275862,11,25,3,0,1,0.8620689655172413,0.10344827586206896,0.0,0.034482758620689655
14,55826.0,726.0168500034202,6.795475619034248,1261.0,36.87151023034813,0.5833238094460628,6.0,0.02666666666666667,3.0,0.19595917942265423,0.04,98.0,0.588179866669674,0.9866666666666667,41573.068919941696,66.20250951940316,10245.60277995503,4.5191487653877624,16085.130649717736,75,0.0,0.0,2146.0,245.09534979042107,776.3607312755241,59138.0,0.0,0.0,0.013333333333333334,0.2,0.0,0.8133333333333334,0.7689531122824648,0.8844332774281066,0.6803920438492307,4.24,0.96,0.4999555535800713,0.16110727964792765,0.22469732728470287,0.013333333333333334,0.14666666666666667,11,32,4,7,32,0.4266666666666667,0.05333333333333334,0.09333333333333334,0.4266666666666667
5,38588.0,797.6500618845897,4.443752780647254,500.0,30.148286579397336,0.48655389616932576,5.0,0.08571428571428572,8.0,0.4199125273342591,0.22857142857142856,72.0,0.8599952539024236,0.9714285714285714,214754.34187820184,1648.3326031515135,26384.356871170956,283.81929045153913,8690.783431208216,35,0.2,7.0,1514.0,147.10333449792415,766.8302209453551,41594.0,0.0,0.0,0.2,0.08571428571428572,0.11428571428571428,0.8,0.6298687910013886,0.5111012519999518,0.39795395077668916,3.657142857142857,1.0,0.4831867007225075,0.0,0.0,0.02857142857142857,0.3142857142857143,11,30,2,1,2,0.8571428571428571,0.05714285714285714,0.02857142857142857,0.05714285714285714
2,15010.0,1034.1193049363817,7.617955171647437,201.0,45.83766369201623,0.3068922049918579,2.0,0.10526315789473684,1.0,0.22329687826943606,0.05263157894736842,18.0,0.22329687826943603,0.9473684210526315,25947.937159668498,112.92610286882866,31837.091912254844,29.016774870419383,14737.960607741705,19,0.05263157894736842,1.0,420.0,93.31434973805482,599.7315465921727,523.0,0.5469634129164876,0.21052631578947367,0.05263157894736842,0.0,0.15789473684210525,0.3157894736842105,0.9930506454796425,0.7517293082676685,0.0,1.6842105263157894,0.5789473684210527,0.40768245749551757,0.0,0.0,0.05263157894736842,0.5789473684210527,11,11,3,4,1,0.5789473684210527,0.15789473684210525,0.21052631578947367,0.05263157894736842
8,12165.0,822.3074788932362,4.729809060628135,265.0,34.022912775804485,1.2854352375751958,13.0,0.4375,4.0,0.5590169943749475,0.1875,24.0,0.6123724356957945,0.9375,55500.640399317694,7420.686505630308,846867.7980783599,2164.64235744198,4423.954940152533,16,0.125,2.0,111.0,25.06857781666124,744.5945205277836,7630.0,0.0,0.0,0.0,0.0625,0.3125,0.6875,0.5994789404140899,0.0,1.0,3.875,1.0,0.4841229182759271,0.0,0.33071891388307384,0.0625,0.6875,11,10,3,2,1,0.625,0.1875,0.125,0.0625
20,27280.0,386.3415496755055,6.387532160995393,1308.0,36.262172846978174,0.10368904363227666,1.0,0.010869565217391304,0.0,0.0,0.0,229.0,1.037289163673141,0.9891304347826086,18373.88455777489,30.671245608604895,7624.3152562711175,1.9729265926440152,5690.289388720628,92,0.0,0.0,579.0,58.988860046968426,564.5545034224717,89233.0,0.0,0.0,0.010869565217391304,0.13043478260869565,0.16304347826086957,0.6630434782608695,0.491299538260414,0.7551805953339891,0.44058626520676614,5.684782608695652,1.0,0.4957284456952774,0.10368904363227667,0.0,0.010869565217391304,0.11956521739130435,11,25,59,3,5,0.2717391304347826,0.6413043478260869,0.03260869565217391,0.05434782608695652
3,4681.0,297.3761852528806,6.621849355647477,193.0,36.82149130904698,0.8055363982396383,7.0,0.3333333333333333,2.0,0.339934634239519,0.13333333333333333,19.0,0.679869268479038,0.9333333333333333,4748.834212964507,1011.8215828670366,125762.95196528357,42.24863609461694,3286.4085199500073,15,0.06666666666666667,1.0,153.0,37.89846083066348,677.643937969393,51888.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.6,0.48989794855663565,0.33993463423951903,0.33993463423951903,2.466666666666667,0.7333333333333333,0.47140452079103173,0.24944382578492946,0.0,0.06666666666666667,0.7333333333333333,11,12,1,0,2,0.8,0.06666666666666667,0.0,0.13333333333333333
3,275972.0,59833.452753414305,4.637474834379823,266.0,28.553664009984107,0.6502611061510903,5.0,0.16666666666666666,0.0,0.0,0.0,28.0,0.5983516452371671,0.9444444444444444,46754.330035824125,784.251182126407,111694.38050235811,2.064661559241957,31336.27953923553,18,0.0,0.0,419.0,95.00924256533943,765.7051861511488,10734.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.4444444444444444,0.558326423395605,0.2290614236454256,0.4874980215217846,2.0,0.7222222222222222,0.4969039949999533,0.0,0.0,0.05555555555555555,0.6111111111111112,11,12,1,2,3,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666
5,68972.0,3765.0813295820517,5.560428701722447,232.0,32.16084813964371,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.4670248868079293,0.9642857142857143,45767.24935257766,393.39686788695366,199839.89544347988,98.44395891010882,18804.003018890384,28,0.03571428571428571,1.0,1459.0,270.7566565974634,486.2111783463844,53993.0,0.4403152859263555,0.10714285714285714,0.0,0.14285714285714285,0.10714285714285714,0.21428571428571427,0.47915742374995496,0.524890659167824,0.3499271061118826,1.3214285714285714,0.5714285714285714,0.48838551182776224,0.0,0.0,0.03571428571428571,0.39285714285714285,11,26,0,0,2,0.9285714285714286,0.0,0.0,0.07142857142857142
2,12820.0,785.2325770114228,7.041839248378224,285.0,39.72077542042703,0.30000000000000004,2.0,0.1,0.0,0.0,0.0,21.0,0.3840572873934304,0.95,7982.562322963723,1236.9141633516856,449112.43927275884,247.06130973893409,1702.9294583158749,20,0.05,1.0,166.0,35.95010431139247,645.9261180661454,116674.0,0.3570714214271425,0.15,0.0,0.05,0.25,0.55,0.47696960070847283,0.0,0.4974937185533099,3.2,0.85,0.45825756949558394,0.0,0.0,0.05,0.55,11,18,0,1,1,0.9,0.0,0.05,0.05
11,74394.0,1444.852250592311,5.239904314223898,694.0,27.9850840726905,0.5951190357119042,12.0,0.1875,0.0,0.0,0.0,119.0,1.399249550850582,0.9791666666666666,10955.236800143675,21.631130714140266,1421.926356062779,1.3830214812731025,7313.76150894478,48,0.0,0.0,151.0,18.8292653239283,432.81720665310894,1648.0,0.0,0.0,0.0,0.10416666666666667,0.1875,0.6458333333333334,0.8141009867741634,0.5204164998665332,0.7071067811865476,4.104166666666667,0.9791666666666666,0.4890289414293959,0.19982631347136331,0.0,0.020833333333333332,0.22916666666666666,11,8,8,13,19,0.16666666666666666,0.16666666666666666,0.2708333333333333,0.3958333333333333
5,23107.0,1163.6947217675602,7.108133707507548,333.0,41.73231609791807,0.30454347814923605,3.0,0.10344827586206896,0.0,0.0,0.0,45.0,0.6206896551724138,0.9655172413793104,11289.166486379489,47.48457412701288,2092.037871693361,1.181503465545665,2076.52164283804,29,0.0,0.0,137.0,23.877411850337346,584.7374645916126,15266.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.5862068965517241,0.6487892318009233,0.4827586206896552,0.6650793628271002,2.9655172413793105,1.0,0.46263475396547377,0.0,0.2533954906327426,0.034482758620689655,0.3793103448275862,11,25,0,1,3,0.8620689655172413,0.0,0.034482758620689655,0.10344827586206896
3,22350.0,5594.130601576978,3.0998991919093113,143.0,14.953573987512149,0.4841229182759271,5.0,0.625,0.0,0.0,0.0,29.0,1.4947825928876748,1.0,2390.096533092335,166.64164395492503,36652.2568675433,2.381737980202672,1163.578424516371,8,0.25,2.0,260.0,85.98691760959919,745.1672526184977,3646.0,0.0,0.0,0.0,0.125,0.125,0.625,0.33071891388307384,0.0,0.4330127018922193,2.375,1.0,0.4841229182759271,0.0,0.0,0.125,1.375,11,1,3,0,4,0.125,0.375,0.0,0.5
2,25470.0,1751.2823730055643,5.517925334761245,171.0,31.79716968536665,0.3570714214271425,3.0,0.15,0.0,0.0,0.0,19.0,0.21794494717703372,0.95,12265.72234674746,58.78613782176883,18732.567353408875,22.790827850124916,6199.099485207508,20,0.0,0.0,359.0,77.7839797130489,330.12892935942466,835.0,0.8046738469715542,0.35,0.0,0.0,0.1,0.05,0.5,0.3570714214271425,1.0712142642814273,1.65,0.55,0.48989794855663565,0.0,0.0,0.05,0.55,11,13,5,1,1,0.65,0.25,0.05,0.05
3,11008.0,446.7214556711107,4.902218480621404,280.0,32.917611714669285,0.6098213559459856,5.0,0.14285714285714285,1.0,0.21295885499998,0.047619047619047616,25.0,0.49943278484292924,0.9523809523809523,15879.05124281303,307.42405732214286,22434.646336624814,18.259234011378755,4055.905707308291,21,0.0,0.0,222.0,45.278578377240876,679.5037838674995,91198.0,0.42591770999996,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.5238095238095238,0.46656947481584343,0.21295885499998,0.7911070345636263,3.0952380952380953,0.9523809523809523,0.49943278484292924,0.29354352395090366,0.2935435239509036,0.047619047619047616,0.5238095238095238,11,20,0,0,1,0.9523809523809523,0.0,0.0,0.047619047619047616
4,6704.0,557.1791557212528,6.393436717278997,156.0,33.36574182110638,0.5749595745760688,2.0,0.09090909090909091,0.0,0.0,0.0,15.0,0.6428243465332251,0.9090909090909091,4861.801500957309,17.712114731574626,1552.6819505840278,1.328844838812261,1222.1530182428057,11,0.0,0.0,119.0,33.89507387597572,829.5844922321451,23585.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.8181818181818182,1.1570838237598051,0.385694607919935,0.6555547773570889,3.4545454545454546,0.9090909090909091,0.4453617714151233,0.0,0.2874797872880344,0.09090909090909091,1.0,11,9,0,0,2,0.8181818181818182,0.0,0.0,0.18181818181818182
2,7632.0,976.0865105271447,9.340217846575507,134.0,44.640899602890755,0.2874797872880344,1.0,0.09090909090909091,0.0,0.0,0.0,11.0,0.4264014327112209,0.9090909090909091,12185.09392931034,1956.132678999878,283673.2931996662,399.5772505233692,5399.21368777723,11,0.09090909090909091,1.0,157.0,45.134326604221414,779.0119934573621,28501.0,0.5749595745760688,0.09090909090909091,0.0,0.0,0.09090909090909091,0.5454545454545454,0.6555547773570889,0.0,1.4826824027545535,2.6363636363636362,0.8181818181818182,0.38569460791993493,0.0,0.0,0.09090909090909091,1.0,11,8,0,1,2,0.7272727272727273,0.0,0.09090909090909091,0.18181818181818182
8,32817.0,1013.6214479857572,6.633563516789345,513.0,35.98837102194255,0.0,0.0,0.0,2.0,0.2827838053173677,0.02040816326530612,89.0,0.9185940763205631,0.9795918367346939,58204.739715724696,473.56235716370975,203462.0400019561,259.9171483619935,38924.09926930484,49,0.02040816326530612,1.0,425.0,59.65902698006603,580.7888207521765,73947.0,0.4948716593053936,0.10204081632653061,0.0,0.22448979591836735,0.04081632653061224,0.1836734693877551,0.45175395145262565,0.42121974368469983,0.9217624318886705,3.836734693877551,1.0,0.49739010640628323,0.14139190265868384,0.0,0.02040816326530612,0.22448979591836735,11,42,1,0,6,0.8571428571428571,0.02040816326530612,0.0,0.12244897959183673
12,36086.0,1504.367879062683,8.414867794564572,399.0,38.1922185209966,0.9195409482755816,7.0,0.1,1.0,0.1795054935711501,0.03333333333333333,59.0,0.706320670013903,1.0,19967.248260978668,397.9029697468132,36015.37928300755,3.3713561642860226,8455.210403387697,30,0.0,0.0,595.0,105.69360855268822,602.1740243115404,24631.0,0.3958114029012639,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.23333333333333334,0.35901098714230023,0.0,0.49553562491061676,2.466666666666667,0.9,0.37267799624996495,0.1795054935711501,0.0,0.03333333333333333,0.36666666666666664,11,21,3,0,6,0.7,0.1,0.0,0.2
4,5115.0,831.4857685693324,5.773502691896258,78.0,39.23186063506151,0.816496580927726,6.0,0.6666666666666666,0.0,0.0,0.0,5.0,0.372677996249965,0.8333333333333334,27564.544608467997,6.693695209341067,771.0072776713733,1.8321978362748252,10191.754996891686,6,0.0,0.0,177.0,64.6264909563666,546.4957049744816,876.0,1.118033988749895,0.16666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.4714045207910317,0.0,0.4714045207910317,2.6666666666666665,1.0,0.5,0.37267799624996495,0.0,0.16666666666666666,1.8333333333333333,11,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
10,34885.0,3147.4464443136258,5.61116806918058,358.0,35.33106315508549,0.26646935501059654,2.0,0.07692307692307693,7.0,0.5231334811052094,0.23076923076923078,42.0,0.5600084530215783,0.9615384615384616,21923.284637781166,7087.658566002235,725921.9876608104,169.4399149065256,7758.918345301312,26,0.038461538461538464,1.0,333.0,63.24009148947868,834.4625249951622,5730.0,0.5769230769230769,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.6923076923076923,0.5921078583977174,0.46153846153846156,0.737820234355803,3.1153846153846154,0.9615384615384616,0.4940474068717357,0.1923076923076923,0.26646935501059654,0.038461538461538464,0.4230769230769231,11,14,5,4,3,0.5384615384615384,0.19230769230769232,0.15384615384615385,0.11538461538461539
3,4514.0,605.7777150077411,6.734983296193095,148.0,41.80059808184567,0.48989794855663565,4.0,0.4,1.0,0.30000000000000004,0.1,13.0,0.7810249675906654,0.9,41761.98210921028,2536.2717441157606,146958.64572936838,46.80261369543389,538.5565986969243,10,0.1,1.0,112.0,33.6,903.0943693767556,2394.0,0.0,0.0,0.1,0.0,0.2,0.8,0.30000000000000004,0.30000000000000004,0.48989794855663565,4.3,0.9,0.48989794855663565,0.0,0.0,0.1,1.1,11,7,0,1,2,0.7,0.0,0.1,0.2
3,5852.0,1080.5894224912624,8.83087623059003,109.0,45.37345038676252,0.6959705453537527,3.0,0.25,0.0,0.0,0.0,11.0,0.8569568250501305,0.875,8366.449754824325,734.7253632310511,66722.39061917296,7.7343717256941265,2771.941938312381,8,0.0,0.0,244.0,80.69541498747002,536.3520299206483,3160.0,0.0,0.0,0.0,0.25,0.0,0.125,0.6959705453537527,0.0,0.7071067811865476,2.625,0.875,0.4841229182759271,0.0,0.0,0.125,1.375,11,5,0,2,1,0.625,0.0,0.25,0.125
3,17406.0,954.7566758080301,7.004284403134984,244.0,39.603535195737265,0.3570714214271425,3.0,0.15,0.0,0.0,0.0,20.0,0.31622776601683794,0.95,49569.14440302051,442.5079208330626,109756.96241536344,32.01525543898656,10571.934402463914,20,0.05,1.0,180.0,39.230090491866065,677.7241769333599,1334.0,1.5297058540778352,0.1,0.0,0.0,0.05,0.5,0.5894913061275798,0.0,0.7399324293474372,2.4,0.75,0.45825756949558394,0.0,0.0,0.05,0.55,11,16,2,0,2,0.8,0.1,0.0,0.1
2,4673.0,676.5749577610658,4.793703353017862,99.0,29.655160957724902,0.7284313590846835,3.0,0.2857142857142857,0.0,0.0,0.0,23.0,0.6998542122237652,1.0,21682.600890754667,118.28278119206792,8835.062756900335,2.944416065329027,4136.1014227883525,7,0.14285714285714285,1.0,122.0,42.691106945649665,513.127346249825,6218.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.7284313590846835,0.6388765649999398,5.571428571428571,1.0,0.4517539514526256,0.0,0.0,0.14285714285714285,1.5714285714285714,11,5,1,0,1,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
2,4431.0,582.8225802077335,6.406246951218787,53.0,34.47897910321592,1.2,7.0,0.6,1.0,0.4000000000000001,0.2,4.0,0.4000000000000001,0.8,6050.149736989986,137.2069969061345,12270.59586817201,11.442523007326631,924.3727819446005,5,0.2,1.0,109.0,43.10174010408396,637.882120771542,66419.0,0.0,0.0,0.6,0.2,0.0,1.0,0.48989794855663565,0.4000000000000001,0.8000000000000002,2.4,1.0,0.48989794855663565,0.0,0.0,0.2,2.2,11,3,1,0,1,0.6,0.2,0.0,0.2
5,22086.0,995.2162811575139,6.444935227187673,372.0,33.2947331600412,0.2874797872880344,2.0,0.09090909090909091,1.0,0.20829889522526548,0.045454545454545456,43.0,0.9282080843937336,0.9545454545454546,13370.888249189506,680.8987816309017,33439.55302059138,78.23748748280671,12872.171028685701,22,0.045454545454545456,1.0,141.0,26.77118378017183,629.2848886429581,122691.0,0.0,0.0,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.6818181818181818,0.48956043701222757,0.7100226978096958,0.6555547773570889,4.090909090909091,0.9090909090909091,0.48104569292083466,0.0,0.0,0.045454545454545456,0.5,11,20,0,0,2,0.9090909090909091,0.0,0.0,0.09090909090909091
4,5521.0,433.9445212236236,5.952100469582146,263.0,40.29450955155057,1.0136567466356647,17.0,0.5,0.0,0.0,0.0,22.0,0.43588989435406733,0.95,19709.22952698811,59.946205050862055,3186.642902413134,27.1268498317328,6663.119388844837,20,0.0,0.0,464.0,98.16088834153854,515.4369893595142,26820.0,0.30000000000000004,0.1,0.25,0.05,0.15,0.55,0.9096702699330126,0.5722761571129799,0.21794494717703364,3.15,1.0,0.4974937185533099,0.0,0.21794494717703367,0.05,0.55,11,14,3,2,1,0.7,0.15,0.1,0.05
4,19749.0,1858.9533845555175,6.42181200452704,152.0,38.497397142883045,0.38569460791993493,2.0,0.18181818181818182,0.0,0.0,0.0,20.0,0.5749595745760689,0.9090909090909091,40077.85139941247,398.7196450789713,5947.459126897445,9.318686415149058,24101.21544755755,11,0.2727272727272727,3.0,156.0,44.53153771474402,899.1021049031764,1838.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.8624393618641035,0.4453617714151233,0.642824346533225,2.0,0.9090909090909091,0.49792959773196915,0.0,0.0,0.09090909090909091,1.0,11,4,4,2,1,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091
4,26319.0,2060.0244830458446,7.34414787000561,266.0,44.013139658345594,0.49943278484292924,4.0,0.14285714285714285,4.0,0.392676726249301,0.19047619047619047,38.0,0.957131011535323,0.9523809523809523,15858.726653209724,113.26684724493418,4453.806283187816,1.8890452268156788,2185.2666156343253,21,0.0,0.0,238.0,39.29416936431849,784.0411536470806,10254.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.5714285714285714,0.5471012044321932,0.21295885499998,0.7315376902732007,3.3333333333333335,0.8571428571428571,0.47140452079103157,0.0,0.2935435239509036,0.047619047619047616,0.5238095238095238,11,14,3,3,1,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.047619047619047616
3,8775.0,476.2520623152241,6.563737093158071,240.0,41.22293752890976,0.34317429251230674,3.0,0.13636363636363635,2.0,0.2874797872880344,0.09090909090909091,29.0,0.631474726793173,0.9545454545454546,20264.729437513342,21202.537170073472,2608918.341729622,189776.19092539974,6666.385477196658,22,0.045454545454545456,1.0,400.0,82.88416690760027,828.7875990249375,5576.0,0.2082988952252655,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.5454545454545454,0.2874797872880344,0.2082988952252655,0.616575453011388,2.727272727272727,1.0,0.49166608301781667,0.20829889522526548,0.0,0.045454545454545456,0.5,11,19,2,0,1,0.8636363636363636,0.09090909090909091,0.0,0.045454545454545456
8,92585.0,15180.33592120179,4.52884057739123,310.0,33.63644166584076,0.4880422678400793,9.0,0.391304347826087,8.0,0.5601782055097881,0.30434782608695654,24.0,0.358530923966753,0.9565217391304348,27232.36406892741,20750.505799196686,2551069.355040358,181513.019249872,5925.97126812976,23,0.043478260869565216,1.0,822.0,165.71353422497154,862.8847187238765,7173.0,0.20393111999232305,0.043478260869565216,0.2608695652173913,0.21739130434782608,0.08695652173913043,0.782608695652174,0.33678116053977536,0.6209937763950305,0.3790346907426672,4.304347826086956,1.0,0.4957284456952774,0.0,0.20393111999232305,0.043478260869565216,0.4782608695652174,11,22,0,0,1,0.9565217391304348,0.0,0.0,0.043478260869565216
3,15428.0,1077.4640782875317,7.13074329926411,221.0,41.439232618377474,0.21794494717703364,1.0,0.05,0.0,0.0,0.0,20.0,0.31622776601683794,0.95,40186.17143779063,112.08193431592801,30987.712269986954,29.334059323761625,13785.131454850187,20,0.05,1.0,354.0,77.15251130066991,664.8587895184961,815.0,0.9096702699330126,0.2,0.05,0.1,0.3,0.4,0.9695359714832658,0.9733961166965892,0.7399324293474372,1.6,0.6,0.48989794855663565,0.0,0.0,0.05,0.55,11,15,3,1,1,0.75,0.15,0.05,0.05
11,42698.0,932.8367107317812,6.965310872858121,506.0,38.495670752263386,0.5821416398857663,5.0,0.1,0.0,0.0,0.0,56.0,0.7180219742846006,0.9666666666666667,19589.067647939642,59.36573085543545,2653.846452897295,1.4552736824168917,18324.38314001926,30,0.03333333333333333,1.0,305.0,53.63710365865114,719.3822349766499,55668.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.6666666666666666,0.6674994798166929,0.24944382578492943,0.7637626158259734,3.6666666666666665,0.9,0.4818944098266986,0.24944382578492943,0.0,0.03333333333333333,0.36666666666666664,11,25,2,0,3,0.8333333333333334,0.06666666666666667,0.0,0.1
1,5598.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095569846373705,0.0,1,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,11,0,0,0,1,0.0,0.0,0.0,1.0
3,17181.0,3426.5660784523034,5.957348403442592,131.0,28.459796204470614,0.9219544457292888,5.0,0.3,2.0,0.4000000000000001,0.2,20.0,1.0954451150103321,0.9,43176.54744893343,183.2964811446199,4175.949407021115,2.6811041285780144,3689.271152951488,10,0.0,0.0,256.0,75.47608892887867,741.8218721499117,1376.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.30000000000000004,0.66332495807108,2.8,1.0,0.4000000000000001,0.0,0.0,0.1,1.1,11,3,2,2,3,0.3,0.2,0.2,0.3
20,102416.0,1728.5001868579368,5.830631926019376,1407.0,33.06471863146226,0.08606389996022984,1.0,0.007462686567164179,2.0,0.12125430454680534,0.014925373134328358,284.0,0.7826931702762324,0.9925373134328358,11612.80630983923,600.0160748663467,185629.02686929356,25.69579788542491,10803.653916736059,134,0.007462686567164179,1.0,3697.0,317.39800836133134,385.0441295918241,82347.0,6.897739031195774,0.14925373134328357,0.0,0.13432835820895522,0.13432835820895522,0.1417910447761194,0.5387625566501506,0.26657568805211573,0.5998069044003022,2.626865671641791,0.8059701492537313,0.49994430520729033,0.0,0.0,0.007462686567164179,0.08208955223880597,11,127,1,0,6,0.9477611940298507,0.007462686567164179,0.0,0.04477611940298507
6,46754.0,1091.0084766369828,8.65100247081227,426.0,47.98704862707749,0.17399263633843817,1.0,0.03125,0.0,0.0,0.0,42.0,0.582961190818051,0.96875,78492.58527678646,44.49314158876062,15434.544256386183,7.034335060275168,7831.540856467738,32,0.0625,2.0,793.0,137.79666504831494,656.9339174338618,9632.0,0.24206145913796356,0.0625,0.0,0.03125,0.09375,0.28125,0.9662265521087692,0.649519052838329,0.8637671850678283,2.375,0.75,0.4911323014219285,0.0,0.0,0.03125,0.34375,11,20,3,0,9,0.625,0.09375,0.0,0.28125
2,10167.0,1138.1988787114492,7.064681324888068,137.0,41.61621946095323,0.7637626158259734,6.0,0.3333333333333333,4.0,0.4714045207910317,0.3333333333333333,11.0,0.2763853991962833,0.9166666666666666,27961.1883400704,613.9037655311566,46837.83423590082,4.605150996355182,2625.774693886655,12,0.08333333333333333,1.0,150.0,41.4578098794425,806.3411662496768,16947.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.7453559924999298,0.2763853991962833,0.9537935951882999,2.6666666666666665,0.9166666666666666,0.4930066485916347,0.0,0.0,0.08333333333333333,0.9166666666666666,11,5,3,2,2,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666
20,43691.0,268.4643036399387,5.801461094968924,2128.0,33.509750119289144,0.09205409926725647,1.0,0.008547008547008548,4.0,0.18171189423478035,0.03418803418803419,266.0,1.1141968984942543,0.9914529914529915,35292.470339568135,801.706242590317,23260.72134144014,9.545124382969584,2397.4966392353936,117,0.07692307692307693,9.0,191.0,16.935068703020935,528.8445743566157,6492.0,0.0,0.0,0.0,0.21367521367521367,0.008547008547008548,0.6923076923076923,0.3837597319768145,0.5723305655652379,0.7986766759811055,4.461538461538462,0.9658119658119658,0.4714045207910316,0.20225913788374758,0.09205409926725645,0.008547008547008548,0.09401709401709402,11,45,21,8,43,0.38461538461538464,0.1794871794871795,0.06837606837606838,0.36752136752136755
2,4782.0,1036.4455798545334,5.499090833947008,53.0,35.69649842771697,0.9797958971132713,6.0,0.6,0.0,0.0,0.0,6.0,0.7483314773547883,0.8,25687.613852594408,820.2178734945978,75608.55552277136,114.03279780860301,2961.3930910974996,5,0.2,1.0,144.0,57.60000000000001,690.583984754932,226.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8000000000000002,1.4,0.8,0.4000000000000001,0.0,0.0,0.2,2.2,11,2,2,0,1,0.4,0.4,0.0,0.2
3,7129.0,563.6208509874524,6.264084476223123,225.0,38.412260153547415,0.3812200410828153,3.0,0.17647058823529413,1.0,0.23529411764705885,0.058823529411764705,29.0,0.6655122646461624,0.9411764705882353,14525.69064090089,40.257217969153274,5783.515707996018,24.61698293716862,2021.6461533983077,17,0.058823529411764705,1.0,265.0,61.604104927712704,644.9809793070025,1833.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.5882352941176471,0.32218973970892123,0.23529411764705882,0.4556450995538137,2.8823529411764706,0.9411764705882353,0.4991341984846218,0.23529411764705885,0.0,0.058823529411764705,0.6470588235294118,11,6,5,4,2,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.11764705882352941
